Region/Country/Area,country,Year,Series,Value,Footnotes,Source,
380,Italy,2005,Emissions per capita (metric tons of carbon dioxide),7.9,Data include San Marino and the Holy See.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
380,Italy,2010,Emissions per capita (metric tons of carbon dioxide),6.6,Data include San Marino and the Holy See.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
380,Italy,2015,Emissions per capita (metric tons of carbon dioxide),5.5,Data include San Marino and the Holy See.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
380,Italy,2018,Emissions per capita (metric tons of carbon dioxide),5.3,Data include San Marino and the Holy See.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
380,Italy,2019,Emissions per capita (metric tons of carbon dioxide),5.2,Data include San Marino and the Holy See.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
380,Italy,2020,Emissions per capita (metric tons of carbon dioxide),4.6,Data include San Marino and the Holy See.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
388,Jamaica,1975,Emissions (thousand metric tons of carbon dioxide),7171,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
388,Jamaica,1985,Emissions (thousand metric tons of carbon dioxide),4751,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
388,Jamaica,2005,Emissions (thousand metric tons of carbon dioxide),10404,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
388,Jamaica,2010,Emissions (thousand metric tons of carbon dioxide),7259,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
388,Jamaica,2015,Emissions (thousand metric tons of carbon dioxide),6783,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
388,Jamaica,2018,Emissions (thousand metric tons of carbon dioxide),8397,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
388,Jamaica,2019,Emissions (thousand metric tons of carbon dioxide),8193,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
388,Jamaica,2020,Emissions (thousand metric tons of carbon dioxide),5547,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
388,Jamaica,1975,Emissions per capita (metric tons of carbon dioxide),3.5,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
388,Jamaica,1985,Emissions per capita (metric tons of carbon dioxide),2,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
388,Jamaica,2005,Emissions per capita (metric tons of carbon dioxide),3.8,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
388,Jamaica,2010,Emissions per capita (metric tons of carbon dioxide),2.6,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
388,Jamaica,2015,Emissions per capita (metric tons of carbon dioxide),2.3,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
388,Jamaica,2018,Emissions per capita (metric tons of carbon dioxide),2.8,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
388,Jamaica,2019,Emissions per capita (metric tons of carbon dioxide),2.7,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
388,Jamaica,2020,Emissions per capita (metric tons of carbon dioxide),1.8,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
392,Japan,1975,Emissions (thousand metric tons of carbon dioxide),856046,Data include Okinawa.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
392,Japan,1985,Emissions (thousand metric tons of carbon dioxide),873173,Data include Okinawa.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
392,Japan,2005,Emissions (thousand metric tons of carbon dioxide),1193987,Data include Okinawa.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
392,Japan,2010,Emissions (thousand metric tons of carbon dioxide),1143210,Data include Okinawa.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
392,Japan,2015,Emissions (thousand metric tons of carbon dioxide),1162431,Data include Okinawa.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
392,Japan,2018,Emissions (thousand metric tons of carbon dioxide),1094747,Data include Okinawa.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
392,Japan,2019,Emissions (thousand metric tons of carbon dioxide),1057961,Data include Okinawa.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
392,Japan,2020,Emissions (thousand metric tons of carbon dioxide),998658,Data include Okinawa.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
392,Japan,1975,Emissions per capita (metric tons of carbon dioxide),7.6,Data include Okinawa.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
392,Japan,1985,Emissions per capita (metric tons of carbon dioxide),7.2,Data include Okinawa.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
392,Japan,2005,Emissions per capita (metric tons of carbon dioxide),9.3,Data include Okinawa.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
392,Japan,2010,Emissions per capita (metric tons of carbon dioxide),8.9,Data include Okinawa.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
392,Japan,2015,Emissions per capita (metric tons of carbon dioxide),9.1,Data include Okinawa.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
392,Japan,2018,Emissions per capita (metric tons of carbon dioxide),8.6,Data include Okinawa.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
392,Japan,2019,Emissions per capita (metric tons of carbon dioxide),8.3,Data include Okinawa.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
392,Japan,2020,Emissions per capita (metric tons of carbon dioxide),7.9,Data include Okinawa.,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
400,Jordan,1975,Emissions (thousand metric tons of carbon dioxide),2181,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
400,Jordan,1985,Emissions (thousand metric tons of carbon dioxide),7551,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
400,Jordan,2005,Emissions (thousand metric tons of carbon dioxide),18623,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
400,Jordan,2010,Emissions (thousand metric tons of carbon dioxide),18969,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
400,Jordan,2015,Emissions (thousand metric tons of carbon dioxide),23987,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
400,Jordan,2018,Emissions (thousand metric tons of carbon dioxide),23275,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
400,Jordan,2019,Emissions (thousand metric tons of carbon dioxide),22309,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
400,Jordan,2020,Emissions (thousand metric tons of carbon dioxide),20199,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
400,Jordan,1975,Emissions per capita (metric tons of carbon dioxide),1,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
400,Jordan,1985,Emissions per capita (metric tons of carbon dioxide),2.6,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
400,Jordan,2005,Emissions per capita (metric tons of carbon dioxide),3.2,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
400,Jordan,2010,Emissions per capita (metric tons of carbon dioxide),2.6,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
400,Jordan,2015,Emissions per capita (metric tons of carbon dioxide),2.6,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
400,Jordan,2018,Emissions per capita (metric tons of carbon dioxide),2.3,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
400,Jordan,2019,Emissions per capita (metric tons of carbon dioxide),2.2,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
400,Jordan,2020,Emissions per capita (metric tons of carbon dioxide),2,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
398,Kazakhstan,2005,Emissions (thousand metric tons of carbon dioxide),157981,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
398,Kazakhstan,2010,Emissions (thousand metric tons of carbon dioxide),223026,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
398,Kazakhstan,2015,Emissions (thousand metric tons of carbon dioxide),182077,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
398,Kazakhstan,2018,Emissions (thousand metric tons of carbon dioxide),211391,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
398,Kazakhstan,2019,Emissions (thousand metric tons of carbon dioxide),200116,,"International Energy Agency, IEA World Energy Balances 2021 and 2006 IPCC Guidelines for Greenhouse Gas Inventories, last accessed April 2023.",
